status,card_id,answer,matched_candidate,source_url,r2_key,public_url,error
updated,e05d6c9f-80e9-4620-bc15-600dfab2595a,Jamaica,,,cards/e05d6c9f-80e9-4620-bc15-600dfab2595a/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/e05d6c9f-80e9-4620-bc15-600dfab2595a/global_1776019456754.png,
updated,5129c43f-6b17-4330-8111-4501c41e22ba,Japan,,,cards/5129c43f-6b17-4330-8111-4501c41e22ba/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/5129c43f-6b17-4330-8111-4501c41e22ba/global_1776019456754.png,
updated,6bd8209b-b67a-4c7b-90d2-b3ddc6716009,Jordan,,,cards/6bd8209b-b67a-4c7b-90d2-b3ddc6716009/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/6bd8209b-b67a-4c7b-90d2-b3ddc6716009/global_1776019456754.png,
updated,1f2282f9-0920-43d5-b378-0b4bc4daebc7,Kazakhstan,,,cards/1f2282f9-0920-43d5-b378-0b4bc4daebc7/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/1f2282f9-0920-43d5-b378-0b4bc4daebc7/global_1776019456754.png,
updated,fce7a6ba-659c-4d05-82f5-35da9702215a,Kenya,,,cards/fce7a6ba-659c-4d05-82f5-35da9702215a/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/fce7a6ba-659c-4d05-82f5-35da9702215a/global_1776019456754.png,
updated,8576ef62-eb49-4166-b4a8-4dd35aa2f91e,Kiribati,,,cards/8576ef62-eb49-4166-b4a8-4dd35aa2f91e/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/8576ef62-eb49-4166-b4a8-4dd35aa2f91e/global_1776019456754.png,
updated,80cb78b6-c142-44cc-9160-70b592f0764f,Kuwait,,,cards/80cb78b6-c142-44cc-9160-70b592f0764f/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/80cb78b6-c142-44cc-9160-70b592f0764f/global_1776019456754.png,
updated,61ac6ff4-b8a4-430e-9d75-507ea0dc0ba5,Kyrgyzstan,,,cards/61ac6ff4-b8a4-430e-9d75-507ea0dc0ba5/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/61ac6ff4-b8a4-430e-9d75-507ea0dc0ba5/global_1776019456754.png,
updated,ad702d11-54ae-4c44-b552-fc59b5009985,Laos,,,cards/ad702d11-54ae-4c44-b552-fc59b5009985/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/ad702d11-54ae-4c44-b552-fc59b5009985/global_1776019456754.png,
updated,f2bd0852-a627-4d7f-afc0-35ee0c62414e,Latvia,,,cards/f2bd0852-a627-4d7f-afc0-35ee0c62414e/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/f2bd0852-a627-4d7f-afc0-35ee0c62414e/global_1776019456754.png,
updated,fb2a886d-851d-4476-a3c3-888b02c0cc2b,Lebanon,,,cards/fb2a886d-851d-4476-a3c3-888b02c0cc2b/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/fb2a886d-851d-4476-a3c3-888b02c0cc2b/global_1776019456754.png,
updated,baafd60e-6125-4674-a02c-c787da18e9a8,Lesotho,,,cards/baafd60e-6125-4674-a02c-c787da18e9a8/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/baafd60e-6125-4674-a02c-c787da18e9a8/global_1776019456754.png,
updated,da513af6-c0ea-401c-a3e4-1d4054829df4,Liberia,,,cards/da513af6-c0ea-401c-a3e4-1d4054829df4/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/da513af6-c0ea-401c-a3e4-1d4054829df4/global_1776019456754.png,
updated,ba447bc8-97a7-49d2-983c-41b06e44ab88,Libya,,,cards/ba447bc8-97a7-49d2-983c-41b06e44ab88/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/ba447bc8-97a7-49d2-983c-41b06e44ab88/global_1776019456754.png,
